
[-984.839172363, 68.194519043, -39.4375152588, 3.54931282997, 7.05934715271, -22.2189788818, -28.092294693, -19.2629623413, -13.0319013596, -18.0309658051, -9.60715579987, 0.118274927139, -2.26717662811]

[-1029.03369141, 57.2181396484, -20.5287208557, -3.76890063286, 1.45616328716, -11.1109600067, -20.1988983154, -17.2369232178, -11.1880779266, -12.9581251144, -11.3443956375, -0.811368763447, -5.05088186264]

[-1000.00292969, 77.6772537231, -0.83843588829, 24.4462432861, 1.35483372211, -17.7874660492, -17.5991020203, -4.88802671432, -6.44520902634, -5.48644685745, -6.40349912643, -6.72421216965, 0.0315537005663]

[-950.093078613, 50.3054084778, 2.40042948723, 23.6421031952, 2.40233612061, -18.3135051727, -39.3344078064, -9.25482463837, -14.7001285553, -5.54983997345, -9.51098632812, -8.64098167419, -0.580686211586]

[-1058.84924316, 61.0129585266, 18.327747345, 7.9988079071, -15.5575408936, -15.8565979004, 1.26986861229, 2.29154253006, -7.05131721497, -4.66955137253, 2.17138600349, -6.14498806, -5.47814655304]

[-1041.08666992, 84.4816589355, 19.6866531372, 10.6732530594, -1.97466003895, -17.3518886566, -9.848279953, -10.7673664093, -17.4870529175, -6.22743606567, -0.725225925446, -8.70866107941, -6.98820400238]

[-1014.12756348, 81.4910049438, -10.4539108276, -0.0584561787546, -4.29433059692, -18.1177139282, -1.69888579845, -9.74922084808, -8.96108150482, 3.57393550873, -7.57650947571, -16.4249897003, -2.04457306862]

[-1029.10510254, 73.5536575317, -23.3071632385, -24.8311309814, -9.14362621307, -6.46395254135, 1.343542099, -5.78312349319, -14.1364383698, -12.3442115784, -9.19726276398, -7.60796737671, -7.00084638596]

[-957.026184082, 66.9530792236, -9.86364841461, -0.138361871243, -21.5098590851, -8.6900100708, -6.62805509567, -1.37858474255, -2.27287960052, -7.30728912354, -5.01361656189, -10.5622348785, -1.52966690063]

[-1055.02612305, 47.7091178894, -12.5560112, 5.03318023682, -3.99949121475, -21.2597866058, -10.4754066467, -9.16683483124, -9.83169841766, -9.73256969452, -9.43098926544, -4.98846912384, -3.80569124222]

[-975.488586426, 87.1920700073, -27.4260406494, -1.14680504799, -5.83680915833, -30.5314655304, -20.723110199, -24.3903312683, -20.7523612976, -8.0044002533, -11.1018667221, -8.76402664185, -12.2758140564]

[-1042.25512695, 75.7395935059, 20.6125068665, -6.6853890419, -23.6024723053, -15.3327178955, -3.73380756378, -13.2847251892, -16.6096744537, -4.70860433578, -4.12269449234, -7.06601524353, 1.02596020699]

[-1043.51904297, 57.2877044678, -6.23480844498, 3.79746794701, -15.2264165878, -20.4088230133, -11.8041620255, -23.3246173859, -9.36113452911, -0.550869524479, -13.9923582077, -3.50348067284, 1.23842322826]

[-1030.81030273, 62.5981788635, -9.78488254547, 4.79038667679, -4.04108524323, -18.5657539368, -13.244802475, -14.0054597855, -15.1046686172, -6.08086442947, -2.62446832657, -4.83355140686, -6.06288337708]

[-1032.56274414, 68.6076049805, -26.214263916, -22.3095912933, 1.73668324947, -5.88306760788, -18.965927124, -15.5490007401, -9.34177112579, -13.5908746719, -7.32559299469, -1.2425057888, -7.83731555939]

[-998.984558105, 83.7539978027, 0.539229631424, -4.01675462723, -16.2858314514, -13.417596817, -7.80883359909, -20.768157959, -21.6227455139, -6.33784532547, -4.02756118774, -7.74516630173, -4.06994533539]

[-1025.76342773, 90.6835479736, 41.8827323914, 33.802696228, -1.13216674328, -26.4068965912, -22.4228591919, -22.3405609131, -24.370759964, -14.8966245651, -8.63544082642, -4.10359573364, -0.0832400396466]

