
[-919.993591309, 133.351043701, 89.2039718628, 102.24458313, 36.4529914856, 12.924243927, 11.253818512, 30.1985263824, 24.5348777771, 59.2425842285, 2.46307754517, 42.7189865112, 14.0202331543]

[-796.744689941, 180.259368896, 61.2193946838, 92.8398132324, 33.6928291321, 21.1000289917, 37.6923446655, 46.3288192749, 15.1745605469, 21.288690567, 20.6191139221, 20.2156238556, 5.05181121826]

[-820.044921875, 201.360809326, 83.7697372437, 135.008209229, 40.2604255676, 17.7160491943, 49.1847000122, 60.4309387207, 6.30314064026, 2.36644744873, 37.6313972473, 26.4105854034, 15.0093536377]

[-826.689147949, 189.334381104, 100.808364868, 47.614730835, 24.0490150452, 18.8528881073, 37.2937088013, 30.0762386322, 7.1508102417, 20.1704101562, 18.1838951111, 22.2211322784, 13.3338470459]

[-818.509643555, 211.689880371, 95.1721801758, 73.4224777222, 56.5564460754, 11.4912033081, 39.7794113159, 20.0765628815, 12.0679206848, 37.0277099609, 18.5111503601, 14.1345596313, 24.5433425903]

[-820.322509766, 200.974884033, 26.2097206116, 115.376792908, 38.883014679, 14.1470489502, 36.3498306274, 19.6292667389, 6.276927948, 23.0198688507, 15.6292152405, 13.4296569824, 19.3195724487]

[-596.312561035, 109.262413025, 58.9839172363, 47.6087417603, 23.4624385834, 19.2357711792, 36.6236190796, 41.9136047363, 16.2957363129, 11.7081050873, 22.0191993713, 29.6057987213, 14.6774139404]

[-795.892211914, 204.01651001, 68.5557327271, 85.7226409912, 53.1774940491, 38.2628936768, 28.0382766724, 8.08627510071, 25.5924186707, 49.5732727051, 21.3550300598, 12.8950500488, 20.8525085449]

[-580.661254883, 228.055664062, 64.2528991699, 114.392272949, 22.0565032959, 22.7512817383, 18.4882698059, 41.5374641418, 23.543554306, 11.5804252625, 25.8843803406, 36.6558609009, 24.1195983887]

[-915.709777832, 127.714073181, 58.3036842346, 82.3490142822, 48.5076179504, 19.566986084, 22.4439277649, 1.52442169189, 40.6340522766, 28.8960590363, 7.13789749146, 23.7035236359, 37.2408561707]

[-797.821838379, 216.76574707, 72.8339538574, 110.255714417, 37.8585395813, 32.7771492004, 53.6626815796, 26.1823368073, 17.4425010681, 35.8591156006, 28.3919792175, 15.5622730255, 20.3009109497]

[-823.126708984, 179.463989258, 68.4722595215, 84.4465713501, 44.6079750061, 32.5285797119, 32.6270980835, 22.3316287994, 5.21362686157, 16.2449817657, 10.2538795471, 15.8908061981, 16.5615692139]

[-792.643249512, 186.819763184, 103.478675842, 103.639472961, 56.2912025452, 33.2553863525, 27.1727218628, 46.6350784302, 13.3864612579, 16.218164444, 12.37342453, 16.5584201813, 26.7052154541]

[-833.590576172, 205.752868652, 78.3384399414, 141.72026062, 25.4540901184, 16.6813201904, 51.4212722778, 37.9291954041, 21.3160438538, 12.5740451813, 30.8148765564, 26.8297367096, 15.0895767212]

[-815.650939941, 201.840148926, 99.4064331055, 67.6297302246, 48.2928504944, 18.7297515869, 34.8267288208, 17.6175785065, 15.1220245361, 16.2308826447, 13.7623405457, 22.4110050201, 19.3559150696]

[-816.472839355, 208.600708008, 79.3249511719, 79.0591125488, 71.2261505127, 23.237449646, 20.9030647278, 13.7520542145, 12.5382194519, 33.8146514893, 28.5776023865, 24.0133991241, 27.7985076904]

[-673.296875, 170.911407471, 35.0714759827, 57.296546936, 38.7100257874, 17.8873138428, 38.5640182495, 18.4862003326, 19.1147994995, 1.04328155518, 16.6355628967, 16.1796340942, 12.9275512695]

[-800.095153809, 203.441894531, 62.5461158752, 103.227912903, 59.9742927551, 18.5689697266, 33.6917800903, 13.2185153961, 14.9789638519, 30.6215686798, 18.8668308258, 13.3418655396, 13.0340042114]

[-820.38079834, 191.060089111, 54.8849220276, 102.395515442, 38.5237770081, 3.59140777588, 2.17796707153, 11.2790241241, 15.9884300232, 26.9606723785, 29.7993431091, 5.92559051514, 23.6851196289]

[-814.436950684, 154.275756836, 134.876708984, 47.6280822754, 30.5005226135, 35.9518241882, 20.6995735168, 15.7908687592, 18.7174777985, 16.6460285187, 17.2183952332, 24.0705890656, 16.0726585388]

[-863.426208496, 161.129882812, 123.514602661, 55.2570495605, 34.7232704163, 47.1134643555, 29.6828689575, 26.5229434967, 39.5991287231, 4.89049530029, 8.13677215576, 25.6922245026, 6.11540222168]

[-782.229614258, 181.120025635, 79.2144165039, 71.597946167, 79.4049530029, 28.5190162659, 27.1891098022, 13.3297977448, 15.9304351807, 39.2104644775, 25.035068512, 12.8056640625, 4.51013946533]

[-798.851013184, 187.57232666, 82.1917724609, 50.1590423584, 41.680103302, 4.51882171631, 21.6871337891, 22.5610599518, 15.8124103546, 16.0809516907, 25.5102958679, 14.1356811523, 14.6563205719]

[-793.358703613, 170.877685547, 114.628952026, 21.715959549, 43.1333656311, 43.4858169556, 29.217918396, 24.5056247711, 14.6097888947, 2.85008239746, 15.4516811371, 17.3795566559, 7.98435211182]

[-797.162780762, 200.285003662, 56.2958717346, 42.5101356506, 40.925693512, 5.32592010498, 35.0230636597, 22.0981693268, 14.7123775482, 17.2043857574, 25.2659492493, 28.8614063263, 12.3784980774]

[-809.356994629, 177.388702393, 63.7795753479, 78.4808654785, 33.5983009338, 26.7437973022, 45.2276687622, 16.0915775299, 11.3451652527, 24.6609745026, 19.4516181946, 17.3602924347, 7.9044418335]

[-765.634216309, 244.971069336, 94.3999938965, 123.758216858, 54.5173530579, 31.7096309662, 32.252571106, 22.7432193756, 11.1415214539, 40.6973724365, 14.3482017517, 6.90325927734, 31.8258476257]
