
[-1063.83374023, 43.2293815613, 7.79915142059, 13.0656461716, -1.86171281338, -23.5568790436, -21.6613197327, -17.013999939, -9.69128894806, -6.89571094513, -17.0453529358, -7.36989593506, -3.43629455566, 4484.83740234, 2387.81396484, 762.101928711, 946.710754395, 336.611083984, 889.435852051, 450.769195557, 512.345703125, 290.570617676, 431.472167969, 263.899047852, 181.863922119, 97.4934616089, -1138.42004395, -85.7039413452, -79.4227752686, -42.0560379028, -55.5436401367, -105.30859375, -71.0290603638, -99.7386016846, -49.6715316772, -54.3339233398, -58.9286079407, -45.784160614, -29.6502494812, -919.993591309, 133.351043701, 89.2039718628, 102.24458313, 36.4529914856, 12.924243927, 11.253818512, 30.1985263824, 24.5348777771, 59.2425842285, 2.46307754517, 42.7189865112, 14.0202331543]

[-1002.43963623, 86.6242980957, -25.5021495819, -23.8084926605, -16.5957984924, -18.4142608643, -4.26367664337, -8.54527378082, -19.2378196716, -13.5390701294, -11.1073207855, -13.1167230606, -8.60174942017, 8323.52636719, 3078.25170898, 2077.09155273, 1912.02978516, 489.853637695, 664.053588867, 612.531738281, 471.53125, 329.135253906, 306.317993164, 220.938583374, 264.771942139, 63.9621276855, -1138.42004395, -13.3932914734, -123.937896729, -107.081459045, -70.841796875, -84.0318908691, -81.0600738525, -54.0107269287, -66.0161972046, -48.3651123047, -39.8834266663, -51.4735069275, -29.0987358093, -796.744689941, 180.259368896, 61.2193946838, 92.8398132324, 33.6928291321, 21.1000289917, 37.6923446655, 46.3288192749, 15.1745605469, 21.288690567, 20.6191139221, 20.2156238556, 5.05181121826]

[-1011.34155273, 74.8725357056, 15.121336937, 5.36821269989, -25.8801822662, -25.606136322, 1.34488868713, 6.68057489395, -13.8619327545, -10.629357338, -1.93883502483, -7.06565189362, -3.98671531677, 14198.2109375, 7189.89355469, 1005.17095947, 751.863891602, 1096.70324707, 1187.99890137, 452.805175781, 321.82144165, 249.141281128, 155.19241333, 123.939071655, 119.289619446, 85.8964233398, -1138.42004395, -81.3237075806, -64.230255127, -37.9084243774, -102.596389771, -113.249725342, -77.9387664795, -27.5240783691, -49.6041793823, -47.0085296631, -25.1264400482, -33.8359603882, -33.6741905212, -820.044921875, 201.360809326, 83.7697372437, 135.008209229, 40.2604255676, 17.7160491943, 49.1847000122, 60.4309387207, 6.30314064026, 2.36644744873, 37.6313972473, 26.4105854034, 15.0093536377]

[-1042.85693359, 62.6491622925, 21.4415664673, -1.90950167179, -13.3131055832, -14.4530630112, -8.36162281036, -12.657623291, -16.3486251831, -10.7983264923, -3.42162704468, -4.35448932648, -1.62821519375, 9789.87207031, 5809.69384766, 1070.40209961, 492.468902588, 909.343078613, 614.039611816, 535.461669922, 531.863525391, 315.751190186, 215.941085815, 141.252182007, 128.706298828, 78.2802581787, -1138.42004395, -126.386001587, -54.9735069275, -50.8487930298, -102.682098389, -101.122314453, -60.1670532227, -79.1982421875, -58.1256484985, -44.3517074585, -32.4313430786, -41.7142219543, -31.7983055115, -826.689147949, 189.334381104, 100.808364868, 47.614730835, 24.0490150452, 18.8528881073, 37.2937088013, 30.0762386322, 7.1508102417, 20.1704101562, 18.1838951111, 22.2211322784, 13.3338470459]

[-1022.68695068, 83.9723587036, 4.39445114136, 8.11636161804, -9.59515571594, -22.749584198, -10.8406867981, -16.3127555847, -16.8269290924, 0.618713378906, -3.98079514503, -15.0568227768, -3.43171000481, 11654.6005859, 5876.95410156, 920.326171875, 506.460174561, 1177.5168457, 932.315063477, 553.161193848, 353.600463867, 449.096099854, 135.878662109, 119.200584412, 285.905029297, 94.7657546997, -1138.42004395, 1.14440917969e-05, -62.2721214294, -35.1472244263, -98.8891448975, -97.7849731445, -66.9077377319, -56.2451095581, -77.1259613037, -36.3001937866, -39.0954475403, -54.0875816345, -27.1278495789, -818.509643555, 211.689880371, 95.1721801758, 73.4224777222, 56.5564460754, 11.4912033081, 39.7794113159, 20.0765628815, 12.0679206848, 37.0277099609, 18.5111503601, 14.1345596313, 24.5433425903]

